,target,feature_4,feature_5,feature_7,feature_11,feature_16,feature_19,feature_25,feature_26
536,0,1.4532593,-0.2182133,1.9906667,0.32329428,0.30427557,0.5170153,-0.39744672,-1.0403501
537,0,-0.60751283,-1.4534472,-0.8963974,1.4051737,-1.6106106,-1.1048169,0.103991665,-0.020471036
538,0,-1.2230169,0.86174047,0.8039516,0.8377863,-0.96851146,-0.61268485,-2.4910607,0.56005174
539,0,0.05196508,0.19607025,-0.5483581,-0.551148,0.0656536,0.4735772,0.27544096,-0.34398925
540,0,-1.3869624,-0.3554354,1.739691,1.1400899,-1.3641021,-1.2282846,1.2734665,-1.3611087
541,0,-0.6100526,-1.4104854,-1.3820645,0.9409543,-0.6916654,-1.1338125,-0.58404505,-0.04968314
542,0,-1.0626674,-1.8547587,-1.2261425,0.7535459,-0.7380795,-0.51726043,0.8680948,-1.3497212
543,0,-0.49209306,0.92791724,0.42617485,0.6521743,-0.3018223,-1.1753742,1.5923777,-0.4485983
544,0,1.782801,1.9149009,-0.15086633,-2.1401112,0.7726179,0.1291802,-0.30395502,0.24666312
545,0,-1.0609787,-1.2612333,1.638045,-1.6876267,-0.4224839,-1.1314542,-0.19109622,0.14243485
546,0,0.7769023,-0.32148483,0.47637168,0.2823074,1.294246,1.2484827,1.341973,0.24917644
547,0,-0.5830782,-0.43819854,1.2059551,-0.96957624,-1.1325853,-1.0632328,0.89580745,-0.57250935
548,0,-0.38777268,-0.57412446,-1.7530519,-2.0511565,0.52791166,0.55199116,-1.9412606,0.02935117
549,0,-0.16432776,-1.5309285,-0.5644009,-1.4965429,-1.5327114,0.056976788,0.24816495,0.4733872
550,1,0.12449016,0.42356586,-0.74161613,0.57332194,-0.92048323,0.24454167,1.0008215,0.2933443
551,0,1.2668045,0.21220183,1.6691903,1.1159196,0.9733103,0.7175297,-0.4784916,-0.30486855
552,0,0.84723604,-0.63838726,1.0887531,0.2688971,0.13854085,1.6293262,-0.67987436,0.19534887
553,0,0.73936975,0.3486592,0.4574177,1.1508793,2.0184977,0.76132226,-1.3572596,0.23049897
554,0,-0.43191195,-2.193085,-1.2500755,0.040673118,-0.7914439,-0.13795869,-0.13918181,-0.7571068
555,0,-0.7540122,0.71443594,0.66356355,-1.7233766,-1.4960539,-0.512298,-0.021872226,-0.36997607
556,0,0.49002683,-0.086035036,1.2854272,-0.38744754,1.0615362,0.43628722,-0.84465796,-0.63058823
557,0,-1.1810094,0.2978818,0.034553792,1.1915094,-1.6195184,-1.4386795,0.077171855,-0.93141
558,1,-0.34114012,-0.31135377,-0.61149365,0.11536348,-1.3835765,-0.1392584,0.80405235,-1.4421599
559,0,0.28767508,0.84627235,0.90252405,0.4176106,1.7052064,0.20549281,-0.5436213,0.4087799
560,0,0.45599514,-1.6674001,-0.5168559,-1.2043281,-0.17423397,-0.32341895,0.20123191,-1.1962659
561,0,-0.2682586,1.9137123,-0.062947616,-0.7318224,-1.1704011,-0.16921298,-0.89389956,0.41113344
562,0,-1.2321775,1.9612032,1.047793,-0.5314357,-1.26419,-0.39760378,0.02240049,-0.5053266
563,0,0.39431292,-1.5452102,1.1849452,0.7743569,1.5856032,0.6720867,0.3950727,0.52374834
564,1,-1.2237434,0.6668443,-0.17063296,-1.1176785,-0.27282053,-0.67895484,1.481574,-0.2566953
565,0,-0.34227428,0.27216557,0.58876497,0.16405079,-0.63471454,-0.98934686,1.1674527,-0.18242162
566,0,-2.5532472,-0.009477588,-1.2303934,0.27189657,-0.40403864,-1.8617942,0.736837,0.010036819
567,0,-0.029884454,0.9039932,0.8968468,-0.7450538,0.25802574,0.52582204,0.96688914,-1.0195501
568,0,-0.15949814,-0.12204032,-2.102765,0.5116005,-2.1341236,-0.06345538,-0.9313468,-0.789601
569,0,-0.873133,-2.365752,-0.94516414,-0.32525662,-0.8271348,-0.75198996,0.62091136,-0.93020725
570,0,0.6131553,1.8091341,-0.18441837,-1.3122212,-0.032282945,-0.23037912,0.33199787,-0.84236836
571,0,0.84388,-1.1988674,0.47712737,-1.8914032,0.50650686,0.14046983,-2.708739,-0.7876436
572,0,-1.9440886,-1.876297,-1.0409352,0.25342473,-0.52722937,-0.139708,-0.76811004,0.0709461
573,0,0.8597929,-0.6843002,-0.11755991,-1.6215959,0.19837362,1.3945729,-0.42567703,0.23678614
574,1,0.8734597,-0.059058588,-0.25792673,-0.70447505,0.14591973,1.1756611,-0.46157303,0.04633294
575,0,-0.6163554,-0.25191212,0.4375081,-1.2930138,-0.5423155,-0.5758397,-0.94152224,0.41567156
576,0,-0.3364577,-0.96110195,-0.9324625,0.9037454,-0.1627833,0.48294303,0.45650232,-2.0098662
577,0,-0.84187096,1.31849,0.83478886,-1.6471542,-0.17118883,-0.4209732,-1.2067828,-0.7239018
578,0,0.54338336,0.29053268,0.4274371,-1.2507474,-0.05441854,-0.39498228,0.57630664,-1.7226478
579,0,1.1538099,0.2960281,0.4765443,-1.6604346,0.2816206,0.8550212,-0.13862191,-0.7566646
580,0,1.5032821,0.6094977,0.62823004,-1.6949469,0.19771141,0.15661153,1.4664903,-0.6262033
581,1,-0.30140728,-0.9771862,-0.73875016,0.0503127,-2.6589422,-0.19654475,0.6316009,0.38772246
582,0,0.07591404,0.36537454,-0.28311267,-0.12512179,-1.1796136,-1.0784521,-0.4083552,-0.62479097
583,0,0.4502199,0.040643238,0.020484308,-1.1601052,1.0501713,1.202179,2.1157503,-1.1255491
584,0,-0.19018814,0.6842003,0.37949127,-1.1519935,0.45699385,1.0762088,0.8422724,-1.7658904
585,0,0.9099373,0.38005203,-0.9078018,0.1520433,0.33771625,1.2841153,0.1779213,-0.89160377
586,0,-0.40110266,-1.3325979,-0.81888354,-1.2301917,-0.6113901,-1.2901,0.66983443,-0.57726717
587,0,0.7547435,-0.19681369,-0.11894218,0.5090174,0.71247923,1.260956,-1.0190549,0.40213585
588,0,0.06427375,-0.9137329,-1.5968533,1.0300467,-1.3033655,-0.2576458,-0.015258468,-0.224337
589,0,-1.5600038,1.087612,0.86294556,0.07161239,-0.47637784,-0.26660818,0.045584686,-1.6576248
590,0,-0.026672442,-0.7459901,-0.7273308,-0.030440465,-1.4654443,-0.8004685,0.9619066,0.26804575
591,0,-1.3334229,0.89548546,0.24379478,-0.11742093,-0.6857486,-0.38509467,-1.085617,-0.30173776
592,0,0.66436565,0.07437286,1.570925,-1.5108876,0.2810278,0.81163555,2.5178926,0.52867717
593,0,-1.281412,-0.054362796,1.0599476,0.95086044,-1.6364855,-0.149842,1.6530368,-1.1738187
594,0,-2.9698658,-0.9050594,-2.4086196,-0.34698007,-1.8183624,-1.5406927,0.16432743,-0.55064756
595,0,0.721249,0.92154896,-0.21548207,-1.4388973,1.1714333,0.82164174,-0.066530816,-0.56825346
596,0,0.99737525,1.8759524,0.8447042,-1.2036241,0.7164883,1.953517,1.347179,0.27887565
597,0,-0.8143106,-0.74181426,-1.0682256,-1.0235815,-1.7232422,0.047884736,0.28560016,0.4523383
598,0,-0.13712215,0.14725879,0.39474553,-0.5232333,-0.2858095,-0.2709466,-0.89212024,-0.82311505
599,0,-1.0500228,0.52318925,0.3822814,-1.0065175,-0.23706642,-0.9785344,0.8998595,-1.3306568
600,0,-0.9398318,0.16001396,1.0860741,0.08203801,-0.3367524,-0.50236386,0.81687343,0.26213565
601,0,-1.917532,-1.2748263,-0.832317,0.6717379,-0.46663314,-0.4603352,0.38839358,0.29029444
602,0,-1.6121763,-0.047903523,0.13752328,0.19654328,0.59337795,-1.8641094,-0.43033782,-0.4289925
603,0,1.5609595,1.1715564,0.012715954,0.045548968,1.2079507,0.9025888,-0.4547033,0.17441848
604,0,0.95179015,0.7726858,0.34526017,1.5915234,0.15627055,-0.41700575,-1.3870536,0.35070845
605,0,0.64450765,0.7402811,-0.19312236,1.8684025,1.1318182,0.95537657,-0.617044,-0.06095673
606,0,0.06492994,-0.30427083,-1.0347226,0.18213327,-2.0534105,-0.44487926,0.22681992,-1.2396401
607,0,-1.1808496,-1.7256608,-0.5951508,1.3875499,-1.1772718,-0.5165296,-0.8971867,-0.12180626
608,0,-1.0233281,-1.5293645,-2.088724,-3.1001408,-0.9870351,-0.38333678,-1.1189201,-0.023731308
609,0,-0.21502315,0.10052561,0.6762921,0.50006133,-0.27902302,-0.27613536,0.6043088,0.17871289
610,0,-0.12434184,0.0034900552,-0.35899532,0.46762663,-0.275625,-0.09813298,-0.70959663,0.25721994
611,0,2.1208954,0.38702613,0.8841033,0.80006915,0.8260544,0.7294458,-1.0425979,-0.056030933
612,0,1.8429619,0.12255487,2.1769867,-0.052403577,1.2660248,1.6388946,-1.1374915,-3.1352575
613,0,0.26546133,-0.29742044,-0.28844753,0.24457833,0.56543976,-0.5609296,-1.0194138,-0.7725352
614,0,-0.5732914,-1.2079693,0.3369635,0.5283548,-0.36580136,-1.5866609,-1.3963215,-1.3916761
615,0,-2.1486025,-0.09958521,0.6072609,-0.0011156297,-0.33958605,-1.8332183,1.511341,-1.2339288
616,0,0.7063573,0.31109956,-0.3535006,-1.7217727,-0.04048412,-0.34331432,-0.0013363985,-0.26464373
617,0,0.06948679,-0.600441,-0.6638739,0.27556482,-1.2365602,-0.7233528,-0.040659856,-0.2819581
618,0,0.83980566,0.5446859,0.94642836,0.4739258,0.16028295,0.018929431,-0.1966034,0.4875582
619,0,1.5738307,-1.0866138,0.29995564,-0.13976489,0.37617257,0.331773,-1.6999446,-0.0261691
620,0,0.58135724,1.8785177,0.19434719,1.0019969,0.822797,-0.06388846,1.2386891,-0.43004742
621,0,0.53486615,1.9894468,1.3371472,-0.54069334,0.8273491,1.0305417,-0.80001265,-0.38769758
622,0,-1.3333693,-1.4920553,-1.3786598,-0.67858857,-1.0334625,-0.08902925,0.56805503,-1.0051821
623,0,0.44186738,-0.2798239,0.15917668,0.84227973,0.45127258,0.34616718,-0.4968866,-0.17727157
624,0,-0.7000942,0.96429354,0.57171154,0.573346,-1.579407,-0.2200968,-0.52062744,-0.44654864
625,0,0.006037714,-1.5385554,-1.7110356,-0.64571726,-1.2412816,-2.1944568,-0.27638558,-0.8600446
626,0,1.666619,-0.1564813,-0.78929186,-1.6391253,1.6628538,0.890221,-0.5232199,-1.1854297
627,0,2.19603,-0.16956417,0.9052531,-1.72271,0.96526396,0.9578904,-1.7879963,-0.91377264
628,0,0.32303917,-0.5278446,0.7774973,1.5373614,-0.08724135,-0.6097195,1.0797956,-0.18730311
629,0,0.066511795,0.36197463,1.1198298,1.167699,-0.5246303,-1.5051166,1.2600448,-0.2035463
630,0,0.8569171,-0.31186086,0.61889267,0.50159895,-0.2477063,-0.63086873,-1.1657927,0.06923757
631,0,-0.27657485,-0.013612691,0.90515715,-0.25838116,0.1486633,0.9523527,-2.3408422,0.09372534
632,0,-0.7939632,-0.061342906,-2.3504245,-2.287329,-1.2520567,-0.24095678,-0.0494787,0.15969154
633,0,0.46226096,-0.50869906,-0.5165404,1.2803665,0.58059096,0.46949676,0.7863582,-0.07310691
634,0,1.7504094,1.4509401,0.2309353,2.101398,1.2659543,1.8886974,-1.4978902,-1.5690895
635,0,-0.5091279,-1.0912509,-0.62176365,1.3720328,-0.404199,-1.7890534,-1.7933388,-0.021214452
636,0,0.15588474,-0.855778,1.4798878,0.1900165,-0.16945548,-1.7091529,-0.42731768,-0.33504462
637,0,0.7219006,-0.9626256,0.24457234,-0.3363088,0.37583935,0.617503,0.17782007,0.23528308
638,0,1.9480219,-0.6039096,0.5506508,0.6473369,1.5906818,3.2189105,-0.47158533,-0.47458944
639,0,-0.3687125,-0.82555485,-1.8942337,-1.3374563,-0.50381315,-1.1307856,-0.35523328,-0.4616764
640,0,-0.4138136,-1.8904661,-1.4601331,0.14108719,-1.5253267,-0.7151116,0.035394374,-0.20044851
641,0,0.69966704,-0.44046754,0.3364713,0.9467214,0.40828735,-0.03295733,-0.22790544,-1.0312526
642,0,0.08385906,-1.2726514,-2.1556034,0.9406575,-0.655502,-0.9953321,-0.90102106,0.25910357
643,0,-0.4323541,-0.34665525,-0.9466442,0.51260364,-2.041478,-0.035824407,0.013614204,-3.0900278
644,0,1.0355726,-1.011811,0.5717413,1.2104633,0.35239238,0.72675645,0.41028193,-1.2818408
645,0,1.5013144,-0.7509768,-0.17307183,0.29505923,0.11462207,-0.02969686,-1.4678541,-1.0788779
646,0,-1.8894582,1.515115,1.865792,0.7276711,-0.346897,0.15098858,-0.69407684,-1.41309
647,0,0.5698671,-0.72240394,0.73153,0.042789616,-0.017602522,0.41954994,-0.3456412,0.3246464
648,0,-0.49151334,0.2828115,-0.94058883,-1.7300409,-0.38971448,-0.25532895,-0.82135224,-2.409
649,0,0.7223932,-0.18961032,1.0392056,-1.0366173,1.5844843,1.1459365,1.1494985,0.1651949
650,0,0.821376,1.2396613,1.6235164,0.6805784,0.38255507,0.740731,-0.35001305,0.23536167
651,0,-1.1418703,-1.0731865,-1.1508487,0.16447087,-2.2630453,-1.6118312,-0.8303913,0.053707574
652,0,-0.95481557,1.1777253,1.1491268,0.46616033,-0.5367597,-1.3826879,-0.13944583,-0.6499658
653,0,-0.4701606,0.64606017,0.5235066,0.27764317,-0.7517559,0.28010955,2.375493,0.21469429
654,0,0.88571894,-0.11238151,-0.29086012,0.17505547,0.06969833,0.8248606,-0.973982,-0.26312888
655,0,-1.1557292,-1.1230347,-1.3081722,0.01597528,-0.9129643,-1.0587174,-0.71041167,-0.3346884
656,0,0.6108835,0.86778283,0.20404093,-1.2842548,-0.24157317,-0.40809858,0.024615083,0.043116696
657,0,-0.7204207,-3.01529,-0.9019755,-0.3541605,-0.25010902,-0.3857231,0.056461923,0.0532809
658,0,1.2763706,-0.0054137893,0.769481,-0.08344707,0.86439276,1.2803105,-0.916655,-0.3940674
659,0,0.053979516,-0.06412821,-0.029159473,-0.9640443,0.7629748,-0.60882103,-0.06355465,-0.8159124
660,0,3.1822352,-1.0779004,0.30073625,0.24144559,1.247482,2.0339968,0.6824772,-1.3370637
661,0,0.39713332,-1.1083647,-0.4950408,-1.6383129,0.07549276,0.54888994,-0.71364945,-0.072049454
662,0,-0.39614114,-0.015829058,-0.3771253,0.008461163,-0.56970793,-0.8852125,-0.42107204,0.11393957
663,0,-0.45522103,-0.43355247,0.8052493,-0.2851041,0.5108875,1.3890961,0.8073293,-0.88297486
664,0,0.5355298,-0.5442706,-0.36220765,0.36857492,0.3655951,-2.2117064,0.5728824,-0.90627265
665,0,0.6917972,0.33094135,1.0339751,-0.09257071,1.163317,1.6779923,1.7882141,0.10143171
666,0,-1.6079104,-0.2851367,0.28294507,-0.25068387,0.10948703,0.5884061,-0.039593406,-0.10023946
667,0,-0.0053158263,-0.42367342,2.073535,1.5881771,-1.8113914,0.18222071,2.0847595,-0.5801327
668,0,-0.6899778,0.0919238,0.28522682,1.0375732,-1.5132837,-1.1133907,-2.1781812,-1.5411192
669,0,-0.6317507,-1.1361407,1.3183707,-0.7983955,-0.6756627,-1.4398947,-1.1495763,0.34537444
670,0,0.5266678,-0.37770972,0.057928354,-0.7035815,0.46111846,1.2523648,1.5266804,-0.0010445415
671,0,1.0746757,0.5293472,0.2213712,-0.59213805,0.5325977,0.4879842,-1.5028172,-0.6793758
672,0,0.08583534,-1.355368,-0.12270375,0.22188014,0.375798,1.1303692,0.6027591,-0.75434154
673,0,0.76841056,0.46142307,1.1646854,-0.34667504,0.39143506,0.5558214,-0.53751343,-0.4520921
674,0,-1.0399593,0.5097812,1.3346916,0.22090346,-1.2698326,-0.51765704,-1.1538215,-1.3645372
675,0,-1.6548569,-1.5861208,0.7502969,-0.40018043,-1.8583362,0.041488122,2.091255,-2.5167124
676,0,-1.0970995,0.64091766,0.43215075,-0.9916634,0.94563097,0.26565638,1.203891,-0.11764011
677,0,-0.5981591,-1.4263258,-0.89539653,-0.29342484,-2.2608879,0.12985413,0.4419432,0.29965845
678,0,0.9140319,0.3107433,0.3374258,0.24382748,0.4970223,0.974509,-1.1592356,-0.37883514
679,0,1.0185568,-0.007822193,0.39521092,-1.0968869,0.5277933,0.4629623,-0.49107262,0.034955185
680,0,0.3393408,1.3254845,0.8577232,1.7458684,-0.10180726,0.764227,1.2153003,-0.22049204
681,0,0.15864828,0.91955715,0.15473318,1.1253909,0.6368395,0.7456754,-0.2324043,-0.12646103
682,0,0.39365777,-1.6154016,0.22644094,-1.0419389,0.6835135,0.3669462,0.6184243,-0.646352
683,1,-0.26816222,-1.4659714,0.34796762,-1.6453533,-1.3153862,-1.229162,1.014129,-1.1067902
684,0,-0.9420585,-0.74358094,0.11399508,-0.6822343,-0.22094573,-0.44297266,-0.81756,-1.7539325
685,0,-0.3494216,-1.0494568,-0.588277,-0.058674708,-0.8707574,-2.5385485,1.4029554,-0.16259983
686,0,-0.052474946,-1.1712749,-0.7740557,0.020663258,-1.250521,-0.6087647,0.5899468,-0.07916116
687,0,-0.37785402,0.057597354,-0.2000151,-1.0457498,-1.9324316,-0.99848634,-1.7154799,-1.0333936
688,0,-1.0507135,1.1071571,0.8920649,-0.37155017,-0.30169553,-0.5911064,0.32623377,-0.0029078834
689,0,1.5671945,1.8430132,0.97002167,2.3099456,0.6420338,0.06790079,3.0963678,0.12007705
690,0,1.6383567,3.1208081,0.13034017,1.3670917,0.44160938,2.2269776,-0.7853347,-0.34051907
691,0,-0.1916619,1.3531333,-0.22868958,-0.7434782,-0.61887926,0.04141612,0.43989158,-0.06016211
692,0,-1.2255176,-0.3754875,-0.20011985,-1.4806448,-0.6423477,-0.41269475,-0.44416064,-0.22272721
693,0,1.4303262,0.2152458,0.71891147,-0.80029094,0.4890531,0.7696786,0.6072821,0.33760783
694,0,-0.029297857,-0.077236794,-0.46952614,0.058726184,-0.238211,0.025904926,0.44893694,-0.8398851
695,0,-0.001870445,0.95156056,-0.043611135,-0.7795183,1.0728377,1.3518348,-0.71631074,-0.54024965
696,0,-0.9132287,-1.6605438,-0.971996,-2.0037665,-1.0678623,-0.8229435,0.11086213,-0.8663226
697,0,0.9268955,-0.954285,1.0842814,2.556721,0.5043293,0.3624025,0.088200614,-0.13202474
698,0,-0.48754779,-1.7304251,1.108195,0.6197032,0.1760351,-0.29745612,0.327428,0.45578176
699,0,1.7202405,-0.460094,0.7111383,0.34379435,0.3508187,0.42335826,0.78473145,-1.3780102
700,1,-0.68313015,-0.04648631,-0.97712517,0.50643426,-0.47116166,-0.17782257,-0.95134866,-2.1223953
701,0,-0.11516091,1.1834234,2.182345,0.4170575,-1.1941429,-0.2673225,1.4663222,-0.7895043
702,0,-1.1702508,1.2215643,0.6302364,1.5295763,-2.1758926,-3.0471077,-0.18005663,0.48928517
703,0,-0.38526076,1.0435656,0.61378133,0.48178864,-0.28407988,-0.7302129,0.59721905,-1.1244773
704,0,0.22529766,0.54870135,-0.25706384,-0.7746495,0.30254763,-0.07739446,0.73635477,-0.91797847
705,0,0.5821971,-0.41569677,-0.28091076,1.7924259,-0.16705494,1.1800487,-0.22908507,-0.028319972
706,0,0.87364954,0.65666735,-0.46015036,-0.35018745,0.11392117,0.60488087,1.4725541,-0.32027528
707,0,1.4115686,-0.4875747,1.9327985,-0.7412942,1.4395565,1.2036283,-0.27500573,-0.059408307
708,0,0.7216083,0.0873734,-0.2263951,-0.03029274,0.7132058,0.62351197,-1.5041816,-0.9679065
709,0,-0.8431178,-0.042750325,-2.0715523,-0.20260489,-1.165266,-2.2432885,-1.8980701,0.54830915
710,0,0.28440863,1.8617991,0.95627844,1.5241964,-0.14865999,0.06466578,0.22220895,0.13661903
711,0,-0.60113376,1.3514029,0.11706269,1.0297703,-0.3814953,-0.66998154,-1.6663218,0.4773006
712,0,-0.17134261,-0.13938062,-0.7403998,0.065261975,-1.2148833,0.20227553,1.894864,0.45807147
713,0,0.022896273,-0.588314,-0.48951262,0.5338067,0.07604437,0.33148184,-0.95640105,-1.6142626
714,0,-0.59033006,1.3714511,0.27552697,-0.08596757,-1.0802035,-0.28427067,-0.74813133,-0.8910448
715,0,-0.3551091,-1.8739575,-1.8788391,0.4271227,-0.27058485,-0.67188257,-0.7218169,-0.3004872
716,0,-0.6007705,1.6034125,0.22830544,-0.0037208165,-0.24795923,-0.81292796,-0.36887506,-0.9400513
717,0,-1.5155147,0.6649932,0.26049343,-0.9406349,-0.31919992,-1.5073613,-2.3853803,-0.44552442
718,0,0.9096517,1.3834975,1.4685557,0.0034524822,0.95724005,0.31999862,-0.9768571,-0.084099345
719,0,0.13855451,0.72152334,-1.7310857,-0.28676838,-0.57954305,-0.058198314,0.5995801,-0.7215699
720,0,-0.4550126,-0.054574464,-0.20704031,-1.1873732,-1.1231048,-0.89374983,0.3512265,-0.03478869
721,0,-0.074558154,-0.4087285,0.6356412,-0.087580465,-0.5903032,0.031987954,0.31112698,-1.1263105
722,0,0.72523993,-0.23650686,0.49703923,0.024124896,0.39053223,1.0984087,0.5596559,0.3920474
723,0,-1.6666416,-0.5436689,1.1463856,1.3493501,-1.4996587,-0.6650123,1.2813002,0.018594526
724,0,-0.17328966,-0.17338389,-0.003770509,0.76961917,0.39097074,-1.5248497,0.23415755,-0.9813591
725,0,-0.6312348,0.6031945,-0.09608784,0.44952336,-0.05176335,-0.35303238,1.2904712,0.0039481726
726,0,0.7423104,-0.047274277,0.7177903,0.518291,0.7166337,1.2800231,0.06590096,-2.0716798
727,0,-0.55278057,-1.3296813,-0.5935284,0.3735614,-0.88988817,0.13929269,0.3089168,-1.9067407
728,0,-0.31411067,1.5800802,1.9395492,0.21241379,-0.88225317,-1.316553,1.0688963,0.3058106
729,0,0.907049,-0.55754685,-0.95883507,1.3309596,0.32561377,0.7513349,0.42446646,0.055503946
730,0,-0.8972794,-0.21252078,-2.4881175,0.07878363,-1.7843606,-1.9097238,-0.504172,-1.567337
731,0,0.5463392,-0.69016474,0.37691557,-0.36588004,0.5064548,0.8372663,-0.3741592,-0.43981388
732,0,1.155192,0.66620725,-0.36315355,0.21540037,0.2597831,0.5525977,-1.1790568,-0.5518369
733,0,-1.2395811,0.29439875,-0.12612541,-0.7459651,-1.075124,-1.5849681,1.2060491,-0.9646888
734,0,-0.8965675,0.22993945,0.45880592,0.783222,-0.87012804,0.19365576,-0.22455135,0.1671552
735,0,0.6300412,0.75940347,-0.027230395,-0.6772707,0.3469456,0.1478823,0.37568104,0.16640747
736,0,-0.87516385,0.27513155,-1.1080588,-0.2700081,-1.5658803,0.503169,-1.6882969,0.49721733
737,0,-1.5864953,-0.40050688,0.86711395,-0.76762056,-1.1045736,-0.2291345,-1.2343354,-0.5612441
738,0,0.6665855,1.3469532,0.48120937,0.28336546,1.1329635,1.0418851,-0.08907422,-2.102042
739,0,-1.6257194,-0.36024487,0.88454485,0.691103,-1.274814,-0.22233011,0.44964314,0.40727136
740,1,-0.026907228,-2.269462,-0.97541785,-1.6378713,-2.120034,-0.29036206,-1.201593,-0.2518133
741,0,-0.4032214,-0.6855806,2.227335,0.7725901,-0.30471405,-0.27361852,0.1493035,0.19075568
742,0,1.0166171,2.3539865,0.33405572,-0.3723167,0.34330684,0.95735365,-1.716736,-0.26719856
743,0,-0.5512244,-0.052209504,-0.6226564,-0.82499903,-0.37121853,-1.4007056,0.13024011,-0.7533809
744,0,-1.2166088,0.7247343,-0.80529094,0.4005275,-1.0513161,-0.040985636,0.57317054,0.2581922
745,0,-0.9303114,-0.61689687,-0.18586251,-0.2928524,0.32130465,-0.0035375785,-0.52369636,-0.92425174
746,0,-0.10725098,0.27486405,0.22251107,0.46461213,-1.0487193,-0.40600368,-0.18192792,-0.47483832
747,1,-0.46041507,1.1309742,-0.80316925,0.6878798,-0.96372503,-1.0427394,-0.7173249,0.025338411
748,0,-0.17248355,-0.22326194,1.8025793,1.1005692,0.22407418,-1.0248272,-0.6057863,-1.0090424
749,0,0.036759555,0.8055622,0.7087049,-1.2669672,-1.1240976,-0.2707949,-1.0005302,-0.40749997
750,0,0.15837891,-1.8489673,-0.47432226,1.0782142,-0.08372933,0.30177793,-0.2711914,-0.523361
751,0,-0.6651494,0.33871073,1.1465161,0.7626397,-0.5140996,-1.3859259,-0.59495306,0.57100224
752,0,2.0418139,-0.3069407,1.2841656,1.9588072,0.94179595,1.2768674,0.5561348,-0.23061259
753,0,-0.5727133,0.6345217,0.38608816,1.72203,1.9426893,1.1790006,-0.18622941,-0.43347642
754,0,0.576286,0.32280666,-0.3793555,0.50608003,-0.08039054,0.46823442,0.61029243,0.25783587
755,1,-0.012547122,-0.86049366,-0.7254768,-0.47205147,-2.1274319,-0.46797258,0.9687612,0.42675877
756,0,-0.65799403,-0.7339074,-1.0171618,-1.0551254,-0.60837936,-0.48851174,-0.6360114,-0.5510547
757,0,0.98940456,0.6453085,-0.28613463,0.9516798,0.35194778,0.6714764,-0.4491982,-0.26594037
758,0,0.36630014,-0.14128955,1.071755,0.7318718,-0.1145316,-1.1862745,1.3205798,-0.47953188
759,0,-1.2233746,-1.3767048,0.105326846,0.7373463,-1.2366493,-2.1475742,-0.03998437,0.43266785
760,0,0.97802067,-1.6512835,-0.03698895,-0.17890517,0.6362204,0.64983517,-1.0543728,0.38827032
761,0,0.7769962,0.91912615,0.98986596,-1.4819658,0.1453516,1.2976785,0.3415313,-1.7980214
762,0,0.6017601,-0.20337172,1.4310588,-0.1515824,1.0707537,1.2664392,-1.6511108,-0.721987
763,0,0.6931076,-0.107746765,1.4653484,1.4303633,-0.21624343,0.027486973,2.780651,-1.2274748
764,0,1.7104304,0.67415994,1.3490003,1.574687,1.128558,0.9145227,0.5487609,0.06950508
765,0,-0.47264725,-0.79410946,-0.2905577,1.245178,-0.81549114,-0.7147315,-1.1831435,-0.12197673
766,0,-0.19250663,-2.3702092,0.8065443,-1.1416814,-0.55295336,-1.3817447,0.32316965,-0.71939516
767,0,-0.9251817,-1.1499612,-0.5523641,0.6610143,-0.67394185,-2.2253966,0.7803933,0.3832025
768,0,-0.3068773,-0.54061425,0.2811414,0.24727261,-0.8612539,-0.71343946,-0.811588,-0.89787936
769,0,-0.61334944,-0.67311615,-0.5736244,-0.43819466,-1.9581299,-1.9035681,-1.23007,-2.136407
770,0,1.2389809,-0.46176964,-1.3878033,-0.7834088,0.82600915,0.8661389,-1.4748292,-1.3861139
771,0,1.5726185,0.2299769,0.5968004,-0.8314162,0.13110958,0.57620484,1.0129455,-0.9410701
772,0,-1.5577078,-2.6466596,-1.248771,1.2791008,-1.376821,-0.24171525,-0.16074939,-0.15449366
773,0,-1.1603926,0.79371256,0.017105822,0.48314363,-1.0743104,-0.55191654,-0.18882418,-0.02200745
774,0,1.3869096,0.828257,1.2598324,1.5891395,0.6387768,1.1581968,2.0004742,-0.13273437
775,0,-0.7620458,0.11241087,-0.38356912,-0.13919792,-0.08074791,-1.4370463,0.29880765,-1.3188493
776,0,-0.7530404,-1.6565921,-1.0172898,-0.23807046,-1.968438,-1.8183342,-1.4926943,-1.1359147
777,0,-1.1197007,-0.74018955,-0.8769976,-1.5538987,-1.0741273,-0.47929177,-0.07615839,-0.1208149
778,0,0.28631216,0.018966943,0.32274216,-1.2096344,-0.010444816,-0.522918,0.8104372,-0.1775109
779,0,0.49999946,2.2693844,1.06261,0.7440976,0.2354497,-0.17456129,1.2765887,-0.24636225
780,0,-0.49347022,-1.1643926,-0.7028277,-0.52363276,-1.6892471,-1.7393183,-2.1307538,-0.41642416
781,0,-0.0025252467,-0.77155375,0.7265111,0.9622791,0.41200662,0.660711,0.3021602,-1.870706
782,0,0.06644017,-0.5180023,1.4280386,0.45040986,-2.9627101,-0.19531623,0.35663453,-0.20391783
783,1,-0.9870871,-0.23299712,0.39162922,1.665714,-0.84750694,-2.5528066,-0.50708157,0.19831672
784,0,0.29715723,-1.1502696,1.2611339,-0.23014785,1.0021831,0.23665407,1.2116764,-0.0125432415
